time,pnl,equity
2023/7/7 12:05,-41.79131514,27012.51939
2023/7/7 12:10,-38.10866991,27016.20203
2023/7/7 12:15,-12.1766901,27042.13401
2023/7/7 12:20,-4.91535207,27049.39535
2023/7/7 12:25,1.45003418,27055.76074
2023/7/7 12:30,-41.14629789,27013.1644
2023/7/7 12:35,19.48071707,27073.79142
2023/7/7 12:40,-4.56861469,27049.74209
2023/7/7 12:45,22.17169528,27076.4824
2023/7/7 12:50,23.3320492,27077.64275
2023/7/7 12:55,-4.38060741,27049.93009
2023/7/7 13:00,3.47469284,27057.78539
2023/7/7 13:05,23.57642214,27077.88712
2023/7/7 13:10,26.84061917,27081.15132
2023/7/7 13:15,18.89119434,27073.2019
2023/7/7 13:20,21.24338318,27075.55408
2023/7/7 13:25,24.07525243,27078.38595
2023/7/7 13:30,-18.79316483,27035.51754
2023/7/7 13:35,-25.6838427,27028.62686
2023/7/7 13:40,14.08363489,27068.39434
2023/7/7 13:45,13.21801011,27067.52871
2023/7/7 13:50,-39.35712593,27014.95358
2023/7/7 13:55,-31.22922562,27023.08148
2023/7/7 14:00,-84.54803515,26969.76267
2023/7/7 14:05,-46.20502624,27008.10568
2023/7/7 14:10,-58.14266743,26996.16803
2023/7/7 14:15,-59.67364035,26994.63706
2023/7/7 14:20,-55.81951196,26998.49119
2023/7/7 14:25,-30.07763173,27024.23307
2023/7/7 14:30,-30.94222823,27023.36847
2023/7/7 14:35,-41.78426148,27012.52644
2023/7/7 14:40,-14.72426876,27039.58643
2023/7/7 14:45,-21.8450517,27032.46565
2023/7/7 14:50,-64.59581584,26989.71489
2023/7/7 14:55,-70.66766254,26983.64304
2023/7/7 15:00,-88.68511521,26965.62559
2023/7/7 15:05,-88.98984336,26965.32086
2023/7/7 15:10,-85.86147582,26968.44923
2023/7/7 15:15,-91.02556968,26963.28513
2023/7/7 15:20,-95.4363726,26958.87433
2023/7/7 15:25,-91.66733776,26962.64336
2023/7/7 15:30,-91.39731224,26962.91339
2023/7/7 15:35,-89.30200144,26965.0087
2023/7/7 15:40,-88.5556749,26965.75503
2023/7/7 15:45,-86.59855545,26967.71215
2023/7/7 15:50,-89.44328798,26964.86741
2023/7/7 15:55,-86.02265524,26968.28805
2023/7/7 16:00,-123.9883458,26930.32236
2023/7/7 16:05,-113.568389,26940.74231
2023/7/7 16:10,-104.2074919,26950.10321
2023/7/7 16:15,-117.5182691,26936.79243
2023/7/7 16:20,-117.5182691,26936.79243
2023/7/7 16:25,-93.27119978,26961.0395
2023/7/7 16:30,-92.78311862,26961.52758
2023/7/7 16:35,-90.35790637,26963.9528
2023/7/7 16:40,-61.18127086,26993.12943
2023/7/7 16:45,-78.6073891,26975.70331
2023/7/7 16:50,-69.70192508,26984.60878
2023/7/7 16:55,-66.38331859,26987.92738
2023/7/7 17:00,-68.89375774,26985.41694
2023/7/7 17:05,-62.98958046,26991.32112
2023/7/7 17:10,-60.04119478,26994.26951
2023/7/7 17:15,-61.20532633,26993.10538
2023/7/7 17:20,-61.20532633,26993.10538
2023/7/7 17:25,-97.66804534,26956.64266
2023/7/7 17:30,-97.51402929,26956.79667
2023/7/7 17:35,-102.2926484,26952.01805
2023/7/7 17:40,-68.14029431,26986.17041
2023/7/7 17:45,-64.32742954,26989.98327
2023/7/7 17:50,-37.09640359,27017.2143
2023/7/7 17:55,-37.09640359,27017.2143
2023/7/7 18:00,-23.4963755,27030.81433
2023/7/7 18:05,-23.21323391,27031.09747
2023/7/7 18:10,-10.82294522,27043.48776
2023/7/7 18:15,-9.66367096,27044.64703
2023/7/7 18:20,-4.05542981,27050.25527
2023/7/7 18:25,-11.37376398,27042.93694
2023/7/7 18:30,-0.6635279,27053.64717
2023/7/7 18:35,11.35023574,27065.66094
2023/7/7 18:40,15.42343822,27069.73414
2023/7/7 18:45,13.81585,27068.12655
2023/7/7 18:50,12.3353301,27066.64603
2023/7/7 18:55,-5.29198778,27049.01871
2023/7/7 19:00,7.73328297,27062.04398
2023/7/7 19:05,24.34156295,27078.65226
2023/7/7 19:10,5.36357501,27059.67428
2023/7/7 19:15,22.55061251,27076.86131
2023/7/7 19:20,6.93613572,27061.24684
2023/7/7 19:25,7.50817355,27061.81888
2023/7/7 19:30,-5.66427336,27048.64643
2023/7/7 19:35,-25.05823552,27029.25247
2023/7/7 19:40,-24.83300734,27029.47769
2023/7/7 19:45,-20.62121721,27033.68948
2023/7/7 19:50,-9.82548086,27044.48522
2023/7/7 19:55,-12.13009655,27042.18061
2023/7/7 20:00,-13.20427765,27041.10642
2023/7/7 20:05,-12.31212997,27041.99857
2023/7/7 20:10,-8.80827657,27045.50243
2023/7/7 20:15,-18.09531052,27036.21539
2023/7/7 20:20,-13.75752912,27040.55317
2023/7/7 20:25,-11.99512019,27042.31558
2023/7/7 20:30,-17.25363782,27037.05706
2023/7/7 20:35,-53.68459892,27000.6261
2023/7/7 20:40,-47.20749954,27007.1032
2023/7/7 20:45,-48.5718742,27005.73883
2023/7/7 20:50,-47.40656011,27006.90414
2023/7/7 20:55,-40.71615897,27013.59454
2023/7/7 21:00,-34.20660168,27020.1041
2023/7/7 21:05,-73.84518947,26980.46551
2023/7/7 21:10,-69.81025596,26984.50045
2023/7/7 21:15,-73.28978429,26981.02092
2023/7/7 21:20,-114.0616753,26940.24903
2023/7/7 21:25,-111.0556737,26943.25503
2023/7/7 21:30,-119.3899383,26934.92076
2023/7/7 21:35,-103.8308033,26950.4799
2023/7/7 21:40,-104.9531343,26949.35757
2023/7/7 21:45,-101.3031826,26953.00752
2023/7/7 21:50,-89.7961146,26964.51459
2023/7/7 21:55,-111.3753112,26942.93539
2023/7/7 22:00,-72.23755981,26982.07314
2023/7/7 22:05,-86.25538046,26968.05532
2023/7/7 22:10,-91.35009271,26962.96061
2023/7/7 22:15,-90.2527611,26964.05794
2023/7/7 22:20,-123.66671,26930.64399
2023/7/7 22:25,-122.7443344,26931.56637
2023/7/7 22:30,-94.30278674,26960.00792
2023/7/7 22:35,-77.03058827,26977.28011
2023/7/7 22:40,-58.38116938,26995.92953
2023/7/7 22:45,-58.38116938,26995.92953
2023/7/7 22:50,-55.83492954,26998.47577
2023/7/7 22:55,-80.63505719,26973.67564
2023/7/7 23:00,-72.40207407,26981.90863
2023/7/7 23:05,-75.97289058,26978.33781
2023/7/7 23:10,-74.47773824,26979.83296
2023/7/7 23:15,-79.56570581,26974.745
2023/7/7 23:20,-79.56570581,26974.745
2023/7/7 23:25,-79.53026534,26974.78044
2023/7/7 23:30,-78.70489953,26975.6058
2023/7/7 23:35,-71.52573118,26982.78497
2023/7/7 23:40,-73.0322487,26981.27845
2023/7/7 23:45,-70.98697278,26983.32373
2023/7/7 23:50,-64.97605317,26989.33465
2023/7/7 23:55,-66.77593887,26987.53476
2023/7/8 0:00,-62.41956203,26991.89114
2023/7/8 0:05,-63.28995872,26991.02074
2023/7/8 0:10,-56.77826187,26997.53244
2023/7/8 0:15,-54.8957109,26999.41499
2023/7/8 0:20,-54.8957109,26999.41499
2023/7/8 0:25,-54.8957109,26999.41499
2023/7/8 0:30,-54.90977177,26999.40093
2023/7/8 0:35,-54.8723397,26999.43836
2023/7/8 0:40,-41.26982452,27013.04088
2023/7/8 0:45,-28.44471932,27025.86598
2023/7/8 0:50,-36.04970767,27018.26099
2023/7/8 0:55,-39.78702278,27014.52368
2023/7/8 1:00,-34.12867538,27020.18203
2023/7/8 1:05,-33.39866717,27020.91203
2023/7/8 1:10,-25.89853515,27028.41217
