time,
2023/6/8 11:50,13059.85939
2023/6/8 11:55,13059.22211
2023/6/8 12:00,13059.03131
2023/6/8 12:05,13059.13519
2023/6/8 12:10,13059.2974
2023/6/8 12:15,13059.83613
2023/6/8 12:20,13059.83613
2023/6/8 12:25,13059.69883
2023/6/8 12:30,13057.30269
2023/6/8 12:35,13051.48386
2023/6/8 12:40,13054.10786
2023/6/8 12:45,13054.10786
2023/6/8 12:50,13051.85217
2023/6/8 12:55,13057.66522
2023/6/8 13:00,13061.14203
2023/6/8 13:05,13060.97401
2023/6/8 13:10,13062.54078
2023/6/8 13:15,13061.95156
2023/6/8 13:20,13063.95732
2023/6/8 13:25,13064.01008
2023/6/8 13:30,13064.02218
2023/6/8 13:35,13068.68909
2023/6/8 13:40,13068.77355
2023/6/8 13:45,13069.3592
2023/6/8 13:50,13069.79082
2023/6/8 13:55,13068.81689
2023/6/8 14:00,13071.09485
2023/6/8 14:05,13071.77277
2023/6/8 14:10,13073.77122
2023/6/8 14:15,13068.14846
2023/6/8 14:20,13067.24924
2023/6/8 14:25,13061.49208
2023/6/8 14:30,13049.81465
2023/6/8 14:35,13049.81465
2023/6/8 14:40,13050.69755
2023/6/8 14:45,13050.9573
2023/6/8 14:50,13050.9573
2023/6/8 14:55,13050.9573
2023/6/8 15:00,13050.9573
2023/6/8 15:05,13060.05103
2023/6/8 15:10,13061.05259
2023/6/8 15:15,13061.61665
2023/6/8 15:20,13059.3999
2023/6/8 15:25,13059.3999
2023/6/8 15:30,13059.3999
2023/6/8 15:35,13060.26938
2023/6/8 15:40,13064.04458
2023/6/8 15:45,13063.65324
2023/6/8 15:50,13068.01985
2023/6/8 15:55,13068.01985
2023/6/8 16:00,13068.01985
2023/6/8 16:05,13068.01985
2023/6/8 16:10,13061.64086
2023/6/8 16:15,13063.06372
2023/6/8 16:20,13064.04158
2023/6/8 16:25,13067.28262
2023/6/8 16:30,13068.50565
2023/6/8 16:35,13068.27101
2023/6/8 16:40,13066.2142
2023/6/8 16:45,13067.95134
2023/6/8 16:50,13067.95134
2023/6/8 16:55,13067.95134
2023/6/8 17:00,13067.44752
2023/6/8 17:05,13064.76986
2023/6/8 17:10,13064.80016
2023/6/8 17:15,13066.69959
2023/6/8 17:20,13065.43889
2023/6/8 17:25,13067.73357
2023/6/8 17:30,13070.54364
2023/6/8 17:35,13070.54364
2023/6/8 17:40,13071.9919
2023/6/8 17:45,13069.63336
2023/6/8 17:50,13068.41532
2023/6/8 17:55,13068.86519
2023/6/8 18:00,13069.80957
2023/6/8 18:05,13071.19192
2023/6/8 18:10,13068.57845
2023/6/8 18:15,13069.6834
2023/6/8 18:20,13068.34257
2023/6/8 18:25,13067.83991
2023/6/8 18:30,13072.88248
2023/6/8 18:35,13072.88248
2023/6/8 18:40,13073.39698
2023/6/8 18:45,13072.00612
2023/6/8 18:50,13072.00612
2023/6/8 18:55,13072.29
2023/6/8 19:00,13072.47804
2023/6/8 19:05,13072.47804
2023/6/8 19:10,13072.47804
2023/6/8 19:15,13072.47804
2023/6/8 19:20,13072.47804
2023/6/8 19:25,13072.07088
2023/6/8 19:30,13074.0153
2023/6/8 19:35,13074.0153
2023/6/8 19:40,13074.0153
2023/6/8 19:45,13074.09857
2023/6/8 19:50,13073.90581
2023/6/8 19:55,13074.34884
2023/6/8 20:00,13072.91704
2023/6/8 20:05,13072.91704
2023/6/8 20:10,13073.06393
2023/6/8 20:15,13072.34777
2023/6/8 20:20,13076.66738
2023/6/8 20:25,13077.08103
2023/6/8 20:30,13072.58636
2023/6/8 20:35,13072.83561
2023/6/8 20:40,13077.22919
2023/6/8 20:45,13078.33632
2023/6/8 20:50,13078.33632
2023/6/8 20:55,13076.69231
2023/6/8 21:00,13078.51118
2023/6/8 21:05,13078.51118
2023/6/8 21:10,13072.54642
2023/6/8 21:15,13081.79587
2023/6/8 21:20,13081.79587
2023/6/8 21:25,13081.79587
2023/6/8 21:30,13081.42287
2023/6/8 21:35,13082.51092
2023/6/8 21:40,13085.35652
2023/6/8 21:45,13083.44178
2023/6/8 21:50,13078.55464
2023/6/8 21:55,13078.55464
2023/6/8 22:00,13080.73135
2023/6/8 22:05,13080.73135
2023/6/8 22:10,13081.2304
2023/6/8 22:15,13081.2304
2023/6/8 22:20,13081.42775
2023/6/8 22:25,13081.42775
2023/6/8 22:30,13081.72381
2023/6/8 22:35,13081.21749
2023/6/8 22:40,13080.81607
2023/6/8 22:45,13076.20716
2023/6/8 22:50,13076.20716
2023/6/8 22:55,13076.20716
2023/6/8 23:00,13076.20716
2023/6/8 23:05,13076.20716
2023/6/8 23:10,13076.45755
2023/6/8 23:15,13078.02057
2023/6/8 23:20,13072.32167
2023/6/8 23:25,13072.32167
2023/6/8 23:30,13069.78041
2023/6/8 23:35,13072.122
2023/6/8 23:40,13072.122
2023/6/8 23:45,13072.122
2023/6/8 23:50,13073.33527
2023/6/9 0:30,13073.33527
2023/6/9 0:35,13074.54977
2023/6/9 0:40,13074.64483
2023/6/9 0:45,13074.06366
2023/6/9 0:50,13073.6044
2023/6/9 0:55,13073.6044
2023/6/9 1:00,13074.22709
2023/6/9 1:05,13074.22709
2023/6/9 1:10,13074.25033
2023/6/9 1:15,13074.25033
2023/6/9 1:20,13074.25033
2023/6/9 1:25,13074.34177
2023/6/9 1:30,13073.2161
2023/6/9 1:35,13076.89253
2023/6/9 1:40,13074.14663
2023/6/9 1:45,13075.73924
2023/6/9 1:50,13076.12865
2023/6/9 1:55,13074.74535
2023/6/9 2:00,13073.15759
2023/6/9 2:05,13072.60643
2023/6/9 2:10,13073.22414
2023/6/9 2:15,13072.10056
2023/6/9 2:20,13057.3445
2023/6/9 2:25,13065.67483
2023/6/9 2:30,13065.67483
2023/6/9 2:35,13063.29028
2023/6/9 2:40,13065.60625
2023/6/9 2:45,13065.78577
2023/6/9 2:50,13065.97281
2023/6/9 2:55,13065.80744
2023/6/9 3:00,13059.67699
2023/6/9 3:05,13059.86101
2023/6/9 3:10,13058.16193
2023/6/9 3:15,13058.16193
2023/6/9 3:20,13060.23216
2023/6/9 3:25,13060.0363
2023/6/9 3:30,13060.15037
2023/6/9 3:35,13056.57857
2023/6/9 3:40,13060.72519
2023/6/9 3:45,13060.58512
2023/6/9 3:50,13060.58512
2023/6/9 3:55,13060.07428
2023/6/9 4:00,13059.03995
2023/6/9 4:05,13061.39324
2023/6/9 4:10,13058.37658
2023/6/9 4:15,13057.60721
2023/6/9 4:20,13061.8608
2023/6/9 4:25,13062.18148
2023/6/9 4:30,13062.83
2023/6/9 4:35,13062.45436
2023/6/9 4:40,13062.7526
2023/6/9 4:45,13062.5941
2023/6/9 4:50,13064.14453
2023/6/9 4:55,13063.40141
2023/6/9 5:00,13063.20908
2023/6/9 5:05,13063.57221
2023/6/9 5:10,13063.57221
2023/6/9 5:15,13063.95866
2023/6/9 5:20,13063.97386
2023/6/9 5:25,13065.66763
2023/6/9 5:30,13065.05696
2023/6/9 5:35,13065.27967
2023/6/9 5:40,13065.26096
2023/6/9 5:45,13065.36416
2023/6/9 5:50,13063.77325
2023/6/9 5:55,13063.84056
2023/6/9 6:00,13063.99021
2023/6/9 6:05,13064.4435
2023/6/9 6:10,13065.84844
2023/6/9 6:15,13063.21657
2023/6/9 6:20,13062.23455
2023/6/9 6:25,13059.57033
2023/6/9 6:30,13059.57033
2023/6/9 6:35,13059.60562
2023/6/9 6:40,13059.60562
2023/6/9 6:45,13062.58011
2023/6/9 6:50,13067.70176
2023/6/9 6:55,13067.70176
2023/6/9 7:00,13067.18008
2023/6/9 7:05,13068.3827
2023/6/9 7:10,13068.17104
2023/6/9 7:15,13061.49023
2023/6/9 7:20,13061.49023
2023/6/9 7:25,13061.49023
2023/6/9 7:30,13062.63189
2023/6/9 7:35,13062.63189
2023/6/9 7:40,13063.7317
2023/6/9 7:45,13065.06278
2023/6/9 7:50,13069.1728
2023/6/9 7:55,13069.60238
2023/6/9 8:00,13069.55788
2023/6/9 8:05,13067.53506
2023/6/9 8:10,13068.83832
2023/6/9 8:15,13070.45852
2023/6/9 8:20,13074.43078
2023/6/9 8:25,13070.91902
2023/6/9 8:30,13072.34983
2023/6/9 8:35,13075.0895
2023/6/9 8:40,13073.58449
2023/6/9 8:45,13079.20455
2023/6/9 8:50,13074.59131
2023/6/9 8:55,13074.59131
2023/6/9 9:00,13074.59131
2023/6/9 9:05,13074.767
2023/6/9 9:10,13074.13215
2023/6/9 9:15,13074.13215
2023/6/9 9:20,13074.43701
2023/6/9 9:25,13074.3668
2023/6/9 9:30,13072.3947
2023/6/9 9:35,13072.00295
2023/6/9 9:40,13070.41881
2023/6/9 9:45,13065.61337
2023/6/9 9:50,13068.30682
2023/6/9 9:55,13068.30682
2023/6/9 10:00,13068.30682
2023/6/9 10:05,13068.30682
2023/6/9 10:10,13075.44511
2023/6/9 10:15,13075.44511
2023/6/9 10:20,13075.46413
2023/6/9 10:25,13074.82786
2023/6/9 10:30,13074.82786
2023/6/9 10:35,13074.95349
2023/6/9 10:40,13074.36166
2023/6/9 10:45,13074.58427
2023/6/9 10:50,13074.59658
2023/6/9 10:55,13075.04263
2023/6/9 11:00,13075.04263
2023/6/9 11:05,13075.04263
2023/6/9 11:10,13076.36325
2023/6/9 11:15,13076.36325
2023/6/9 11:20,13076.42003
2023/6/9 11:25,13076.42003
2023/6/9 11:30,13076.47277
2023/6/9 11:35,13076.47277
2023/6/9 11:40,13076.47277
2023/6/9 11:45,13077.70479
2023/6/9 11:50,13078.01799
2023/6/9 11:55,13080.34307
2023/6/9 12:00,13080.34307
2023/6/9 12:05,13082.5888
2023/6/9 12:10,13083.25278
2023/6/9 12:15,13083.25278
2023/6/9 12:20,13083.41117
2023/6/9 12:25,13084.1252
2023/6/9 12:30,13084.6151
2023/6/9 12:35,13084.54477
2023/6/9 12:40,13086.31507
2023/6/9 12:45,13086.95563
2023/6/9 12:50,13084.71445
2023/6/9 12:55,13082.72272
2023/6/9 13:00,13082.16644
2023/6/9 13:05,13081.93574
2023/6/9 13:10,13082.75839
2023/6/9 13:15,13081.07103
2023/6/9 13:20,13082.72853
2023/6/9 13:25,13084.07792
2023/6/9 13:30,13081.25953
2023/6/9 13:35,13082.65483
2023/6/9 13:40,13084.96023
2023/6/9 13:45,13085.01872
2023/6/9 13:50,13085.08628
2023/6/9 13:55,13088.80556
2023/6/9 14:00,13088.08448
2023/6/9 14:05,13086.13359
2023/6/9 14:10,13089.2187
2023/6/9 14:15,13089.88136
2023/6/9 14:20,13090.34889
2023/6/9 14:25,13090.29627
2023/6/9 14:30,13091.4359
2023/6/9 14:35,13087.68135
2023/6/9 14:40,13085.1813
2023/6/9 14:45,13083.53535
2023/6/9 14:50,13088.40108
2023/6/9 14:55,13088.55432
2023/6/9 15:00,13090.09497
2023/6/9 15:05,13090.09497
2023/6/9 15:10,13090.09497
2023/6/9 15:15,13090.46266
2023/6/9 15:20,13091.04544
2023/6/9 15:25,13087.66885
2023/6/9 15:30,13085.77607
2023/6/9 15:35,13084.73347
2023/6/9 15:40,13085.15132
2023/6/9 15:45,13078.78574
2023/6/9 15:50,13079.17864
2023/6/9 15:55,13079.53865
2023/6/9 16:00,13079.53865
2023/6/9 16:05,13079.53865
2023/6/9 16:10,13079.53865
2023/6/9 16:15,13079.53865
2023/6/9 16:20,13083.87384
2023/6/9 16:25,13075.35131
2023/6/9 16:30,13075.35131
2023/6/9 16:35,13075.15964
2023/6/9 16:40,13075.15964
2023/6/9 16:45,13075.65995
2023/6/9 16:50,13075.65995
2023/6/9 16:55,13077.3046
2023/6/9 17:00,13071.27129
2023/6/9 17:05,13072.61831
2023/6/9 17:10,13072.61831
2023/6/9 17:15,13076.60831
2023/6/9 17:20,13078.81538
2023/6/9 17:25,13078.81538
2023/6/9 17:30,13079.45592
2023/6/9 17:35,13079.24469
2023/6/9 17:40,13079.24469
2023/6/9 17:45,13082.15747
2023/6/9 17:50,13079.41041
2023/6/9 17:55,13079.41041
2023/6/9 18:00,13079.41041
2023/6/9 18:05,13081.39451
2023/6/9 18:10,13083.72397
2023/6/9 18:15,13083.72397
2023/6/9 18:20,13085.20756
2023/6/9 18:25,13082.43207
2023/6/9 18:30,13082.79966
2023/6/9 18:35,13083.04915
2023/6/9 18:40,13081.35338
2023/6/9 18:45,13081.75891
2023/6/9 18:50,13080.22478
2023/6/9 18:55,13080.72562
2023/6/9 19:00,13080.44695
2023/6/9 19:05,13080.20579
2023/6/9 19:10,13073.17006
2023/6/9 19:15,13073.17006
2023/6/9 19:20,13073.79342
2023/6/9 19:25,13062.28317
2023/6/9 19:30,13062.28317
2023/6/9 19:35,13065.18458
2023/6/9 19:40,13066.78809
2023/6/9 19:45,13066.78809
2023/6/9 19:50,13066.78809
2023/6/9 19:55,13062.33486
2023/6/9 20:00,13062.75212
2023/6/9 20:05,13062.75212
2023/6/9 20:10,13061.05541
2023/6/9 20:15,13061.05541
2023/6/9 20:20,13067.61225
2023/6/9 20:25,13067.61225
2023/6/9 20:30,13069.23967
2023/6/9 20:35,13068.09491
2023/6/9 20:40,13068.84985
2023/6/9 20:45,13068.84985
2023/6/9 20:50,13068.84985
2023/6/9 20:55,13068.52969
2023/6/9 21:00,13072.02833
2023/6/9 21:05,13072.02833
2023/6/9 21:10,13070.97185
2023/6/9 21:15,13070.94923
2023/6/9 21:20,13070.77619
2023/6/9 21:25,13070.32569
2023/6/9 21:30,13070.19649
2023/6/9 21:35,13069.92001
2023/6/9 21:40,13071.43968
2023/6/9 21:45,13071.43968
2023/6/9 21:50,13071.43968
2023/6/9 21:55,13071.43968
2023/6/9 22:00,13072.41504
2023/6/9 22:05,13073.43619
2023/6/9 22:10,13073.37482
2023/6/9 22:15,13070.15343
2023/6/9 22:20,13068.06655
2023/6/9 22:25,13069.23465
2023/6/9 22:30,13071.87194
2023/6/9 22:35,13071.6163
2023/6/9 22:40,13073.03552
2023/6/9 22:45,13075.99861
2023/6/9 22:50,13078.43419
2023/6/9 22:55,13080.72384
2023/6/9 23:00,13077.01526
2023/6/9 23:05,13077.01526
2023/6/9 23:10,13077.01526
2023/6/9 23:15,13070.868
2023/6/9 23:20,13074.10247
2023/6/9 23:25,13075.15149
2023/6/9 23:30,13077.62705
2023/6/9 23:35,13077.62705
2023/6/9 23:40,13073.15877
2023/6/9 23:45,13078.49114
2023/6/9 23:50,13072.17594
2023/6/10 0:30,13072.32313
2023/6/10 0:35,13072.48292
2023/6/10 0:40,13072.38628
2023/6/10 0:45,13072.85288
2023/6/10 0:50,13072.40339
2023/6/10 0:55,13072.40339
2023/6/10 1:00,13073.64154
2023/6/10 1:05,13073.64154
2023/6/10 1:10,13078.10589
2023/6/10 1:15,13078.10589
2023/6/10 1:20,13076.72089
2023/6/10 1:25,13076.75331
2023/6/10 1:30,13076.13053
2023/6/10 1:35,13077.3813
2023/6/10 1:40,13076.79188
2023/6/10 1:45,13084.39591
2023/6/10 1:50,13088.10521
2023/6/10 1:55,13088.10521
2023/6/10 2:00,13088.10521
2023/6/10 2:05,13091.74196
2023/6/10 2:10,13092.30456
2023/6/10 2:15,13089.87758
2023/6/10 2:20,13092.71922
2023/6/10 2:25,13092.17541
2023/6/10 2:30,13091.36657
2023/6/10 2:35,13091.40044
2023/6/10 2:40,13093.60163
2023/6/10 2:45,13088.42302
2023/6/10 2:50,13089.09054
2023/6/10 2:55,13091.52956
2023/6/10 3:00,13095.14595
2023/6/10 3:05,13096.29472
2023/6/10 3:10,13096.29472
2023/6/10 3:15,13096.29472
2023/6/10 3:20,13096.29472
2023/6/10 3:25,13096.29472
2023/6/10 3:30,13096.29472
2023/6/10 3:35,13092.05558
2023/6/10 3:40,13092.05558
2023/6/10 3:45,13089.24111
2023/6/10 3:50,13089.24111
2023/6/10 3:55,13092.13134
2023/6/10 4:00,13088.97464
2023/6/10 4:05,13088.26241
2023/6/10 4:10,13087.67049
2023/6/10 4:15,13091.89339
2023/6/10 4:20,13099.74855
2023/6/10 4:25,13109.79473
2023/6/10 4:30,13111.30374
2023/6/10 4:35,13094.33715
2023/6/10 4:40,13097.49355
2023/6/10 4:45,13077.86721
2023/6/10 4:50,13079.12286
2023/6/10 4:55,13079.12286
2023/6/10 5:00,13098.12851
2023/6/10 5:05,13096.54223
2023/6/10 5:10,13091.51533
2023/6/10 5:15,13100.65176
2023/6/10 5:20,13083.11933
2023/6/10 5:25,13083.11933
2023/6/10 5:30,13083.11933
2023/6/10 5:35,13083.11933
2023/6/10 5:40,13061.52341
2023/6/10 5:45,13111.72596
2023/6/10 5:50,13146.23942
2023/6/10 5:55,13146.23942
2023/6/10 6:00,13117.11163
2023/6/10 6:05,13100.4612
2023/6/10 6:10,13121.10686
2023/6/10 6:15,13104.11996
2023/6/10 6:20,13104.11996
2023/6/10 6:25,13111.55369
2023/6/10 6:30,13115.96014
2023/6/10 6:35,13103.50041
2023/6/10 6:40,13103.50041
2023/6/10 6:45,13146.33233
2023/6/10 6:50,13146.33233
2023/6/10 6:55,13146.33233
2023/6/10 7:00,13115.17108
2023/6/10 7:05,13165.05575
2023/6/10 7:10,13125.58557
2023/6/10 7:15,13118.20207
2023/6/10 7:20,13059.00515
2023/6/10 7:25,13044.13715
2023/6/10 7:30,13053.53963
2023/6/10 7:35,13053.53963
2023/6/10 7:40,13053.53963
2023/6/10 7:45,13116.1204
2023/6/10 7:50,13116.1204
2023/6/10 7:55,13123.21925
2023/6/10 8:00,13065.66238
2023/6/10 8:05,13065.66238
2023/6/10 8:10,13065.66238
2023/6/10 8:15,13025.56517
2023/6/10 8:20,13085.1878
2023/6/10 8:25,13085.1878
2023/6/10 8:30,13062.65576
2023/6/10 8:35,13089.10042
2023/6/10 8:40,13079.33383
2023/6/10 8:45,13075.30825
2023/6/10 8:50,13064.20173
2023/6/10 8:55,13064.20173
2023/6/10 9:00,13064.20173
2023/6/10 9:05,13077.48873
2023/6/10 9:10,13088.7743
2023/6/10 9:15,13100.98566
2023/6/10 9:20,13100.98566
2023/6/10 9:25,13100.98566
2023/6/10 9:30,13097.04029
2023/6/10 9:35,13097.04029
2023/6/10 9:40,13079.47149
2023/6/10 9:45,13077.1659
2023/6/10 9:50,13083.4797
2023/6/10 9:55,13079.65081
2023/6/10 10:00,13084.23398
2023/6/10 10:05,13085.84493
2023/6/10 10:10,13085.84493
2023/6/10 10:15,13085.84493
2023/6/10 10:20,13092.44547
2023/6/10 10:25,13092.44547
2023/6/10 10:30,13081.31045
2023/6/10 10:35,13076.69632
2023/6/10 10:40,13078.15593
2023/6/10 10:45,13078.15593
2023/6/10 10:50,13078.15593
2023/6/10 10:55,13070.80904
2023/6/10 11:00,13070.80904
2023/6/10 11:05,13091.14051
2023/6/10 11:10,13091.14051
2023/6/10 11:15,13091.55281
2023/6/10 11:20,13088.71937
2023/6/10 11:25,13097.66016
2023/6/10 11:30,13090.35976
2023/6/10 11:35,13097.11829
2023/6/10 11:40,13090.41078
2023/6/10 11:45,13099.71202
2023/6/10 11:50,13103.22918
2023/6/10 11:55,13104.65443
2023/6/10 12:00,13109.75172
2023/6/10 12:05,13099.14505
2023/6/10 12:10,13098.54551
2023/6/10 12:15,13105.20941
2023/6/10 12:20,13102.49239
2023/6/10 12:25,13101.92826
2023/6/10 12:30,13101.69999
2023/6/10 12:35,13101.75696
2023/6/10 12:40,13101.38886
2023/6/10 12:45,13100.96308
2023/6/10 12:50,13103.02119
2023/6/10 12:55,13102.56163
2023/6/10 13:00,13102.56163
2023/6/10 13:05,13102.56163
2023/6/10 13:10,13103.59181
2023/6/10 13:15,13103.59181
2023/6/10 13:20,13101.42057
2023/6/10 13:25,13100.22597
2023/6/10 13:30,13101.10726
2023/6/10 13:35,13101.16154
2023/6/10 13:40,13101.11945
2023/6/10 13:45,13101.11945
2023/6/10 13:50,13103.37175
2023/6/10 13:55,13102.03766
2023/6/10 14:00,13099.36851
2023/6/10 14:05,13098.23413
2023/6/10 14:10,13098.23413
2023/6/10 14:15,13098.23413
2023/6/10 14:20,13098.23413
2023/6/10 14:25,13098.23413
2023/6/10 14:30,13103.78721
2023/6/10 14:35,13103.78721
2023/6/10 14:40,13104.34784
2023/6/10 14:45,13103.68069
2023/6/10 14:50,13103.40206
2023/6/10 14:55,13103.34816
2023/6/10 15:00,13104.40023
2023/6/10 15:05,13105.18148
2023/6/10 15:10,13104.82629
2023/6/10 15:15,13104.76556
2023/6/10 15:20,13104.56093
2023/6/10 15:25,13104.92731
2023/6/10 15:30,13104.92731
2023/6/10 15:35,13107.97958
2023/6/10 15:40,13107.97958
2023/6/10 15:45,13107.97958
2023/6/10 15:50,13105.57053
2023/6/10 15:55,13101.143
2023/6/10 16:00,13101.143
2023/6/10 16:05,13100.54758
2023/6/10 16:10,13103.33902
2023/6/10 16:15,13103.90217
2023/6/10 16:20,13103.90217
2023/6/10 16:25,13103.90217
2023/6/10 16:30,13099.26403
2023/6/10 16:35,13100.68433
2023/6/10 16:40,13103.4909
2023/6/10 16:45,13103.80474
2023/6/10 16:50,13105.23796
2023/6/10 16:55,13099.61268
2023/6/10 17:00,13088.17559
2023/6/10 17:05,13021.24005
2023/6/10 17:10,13021.24005
2023/6/10 17:15,13018.27119
2023/6/10 17:20,12978.30857
2023/6/10 17:25,12990.48495
2023/6/10 17:30,12979.97186
2023/6/10 17:35,12962.93387
2023/6/10 17:40,12939.15903
2023/6/10 17:45,12939.15903
2023/6/10 17:50,12939.15903
2023/6/10 17:55,12969.89338
2023/6/10 18:00,12968.10786
2023/6/10 18:05,12984.89665
2023/6/10 18:10,12992.56965
2023/6/10 18:15,12997.80691
2023/6/10 18:20,13062.20919
2023/6/10 18:25,13048.77625
2023/6/10 18:30,13018.59501
2023/6/10 18:35,13018.59501
2023/6/10 18:40,13018.59501
2023/6/10 18:45,13028.41438
2023/6/10 18:50,13028.93512
2023/6/10 18:55,13038.32469
2023/6/10 19:00,13028.6668
2023/6/10 19:05,13028.6668
2023/6/10 19:10,13037.65093
2023/6/10 19:15,13037.65093
2023/6/10 19:20,13033.21487
2023/6/10 19:25,13029.82412
2023/6/10 19:30,13029.82412
2023/6/10 19:35,13026.94493
2023/6/10 19:40,13026.64305
2023/6/10 19:45,13021.92406
2023/6/10 19:50,13025.10607
2023/6/10 19:55,13024.00935
2023/6/10 20:00,13024.00935
2023/6/10 20:05,13032.89019
2023/6/10 20:10,13069.11723
2023/6/10 20:15,13071.80743
2023/6/10 20:20,13071.82672
2023/6/10 20:25,13069.63442
2023/6/10 20:30,13078.08319
2023/6/10 20:35,13078.38045
2023/6/10 20:40,13078.38045
2023/6/10 20:45,13078.38045
2023/6/10 20:50,13070.58334
2023/6/10 20:55,13070.58334
2023/6/10 21:00,13079.78894
2023/6/10 21:05,13079.78894
2023/6/10 21:10,13084.46991
2023/6/10 21:15,13084.46991
2023/6/10 21:20,13072.86786
2023/6/10 21:25,13071.14095
2023/6/10 21:30,13072.63652
2023/6/10 21:35,13072.63652
2023/6/10 21:40,13072.10923
2023/6/10 21:45,13075.17117
2023/6/10 21:50,13075.17117
2023/6/10 21:55,13072.08874
2023/6/10 22:00,13072.10323
2023/6/10 22:05,13072.10323
2023/6/10 22:10,13069.20541
2023/6/10 22:15,13064.18509
2023/6/10 22:20,13070.98834
2023/6/10 22:25,13070.48775
2023/6/10 22:30,13071.15557
2023/6/10 22:35,13070.88251
2023/6/10 22:40,13070.88251
2023/6/10 22:45,13070.88251
2023/6/10 22:50,13070.88251
2023/6/10 22:55,13070.88251
2023/6/10 23:00,13072.39928
2023/6/10 23:05,13073.86613
2023/6/10 23:10,13074.00047
2023/6/10 23:15,13073.18477
2023/6/10 23:20,13072.55132
2023/6/10 23:25,13072.55132
2023/6/10 23:30,13072.80251
2023/6/10 23:35,13072.70426
2023/6/10 23:40,13071.11908
2023/6/10 23:45,13073.48119
2023/6/10 23:50,13071.75119
2023/6/10 23:55,13073.66376
2023/6/11 0:30,13071.5194
2023/6/11 0:35,13072.921
2023/6/11 0:40,13072.54987
2023/6/11 0:45,13071.9374
2023/6/11 0:50,13071.64068
2023/6/11 0:55,13072.08084
2023/6/11 1:00,13072.86968
2023/6/11 1:05,13072.31212
2023/6/11 1:10,13072.72686
2023/6/11 1:15,13072.51909
2023/6/11 1:20,13072.51909
2023/6/11 1:25,13073.34692
2023/6/11 1:30,13073.34692
2023/6/11 1:35,13078.40032
2023/6/11 1:40,13078.74132
2023/6/11 1:45,13078.20552
2023/6/11 1:50,13078.51081
2023/6/11 1:55,13078.81814
2023/6/11 2:00,13076.63626
2023/6/11 2:05,13077.20129
2023/6/11 2:10,13077.20129
2023/6/11 2:15,13077.1713
2023/6/11 2:20,13077.1713
2023/6/11 2:25,13077.1713
2023/6/11 2:30,13077.95129
2023/6/11 2:35,13077.95712
2023/6/11 2:40,13078.21615
2023/6/11 2:45,13080.29121
2023/6/11 2:50,13080.29121
2023/6/11 2:55,13080.38398
2023/6/11 3:00,13080.38398
2023/6/11 3:05,13080.38398
2023/6/11 3:10,13079.99777
2023/6/11 3:15,13082.06437
2023/6/11 3:20,13082.06437
2023/6/11 3:25,13082.31564
2023/6/11 3:30,13082.33946
2023/6/11 3:35,13082.54133
2023/6/11 3:40,13082.74053
2023/6/11 3:45,13081.56505
2023/6/11 3:50,13082.67251
2023/6/11 3:55,13082.37533
2023/6/11 4:00,13082.35088
2023/6/11 4:05,13083.02937
2023/6/11 4:10,13083.02937
2023/6/11 4:15,13082.26687
2023/6/11 4:20,13079.48425
2023/6/11 4:25,13082.19604
2023/6/11 4:30,13082.21121
2023/6/11 4:35,13082.12891
2023/6/11 4:40,13082.12891
2023/6/11 4:45,13090.53502
2023/6/11 4:50,13089.33104
2023/6/11 4:55,13090.78038
2023/6/11 5:00,13090.05948
2023/6/11 5:05,13090.05948
2023/6/11 5:10,13090.05948
2023/6/11 5:15,13088.86542
2023/6/11 5:20,13088.86542
2023/6/11 5:25,13089.06514
2023/6/11 5:30,13088.16358
2023/6/11 5:35,13088.16358
2023/6/11 5:40,13083.06311
2023/6/11 5:45,13090.66637
2023/6/11 5:50,13090.66637
2023/6/11 5:55,13086.73602
2023/6/11 6:00,13087.79167
2023/6/11 6:05,13087.79167
2023/6/11 6:10,13087.79167
2023/6/11 6:15,13087.79167
2023/6/11 6:20,13087.28705
2023/6/11 6:25,13086.90245
2023/6/11 6:30,13086.90245
2023/6/11 6:35,13087.78983
2023/6/11 6:40,13086.41549
2023/6/11 6:45,13086.41549
2023/6/11 6:50,13087.17219
2023/6/11 6:55,13087.96767
2023/6/11 7:00,13087.61746
2023/6/11 7:05,13087.61746
2023/6/11 7:10,13087.61746
2023/6/11 7:15,13086.86119
2023/6/11 7:20,13090.43668
2023/6/11 7:25,13089.52716
2023/6/11 7:30,13089.85242
2023/6/11 7:35,13091.30012
2023/6/11 7:40,13091.40838
2023/6/11 7:45,13091.32001
2023/6/11 7:50,13092.15239
2023/6/11 7:55,13092.15239
2023/6/11 8:00,13092.96167
2023/6/11 8:05,13092.97589
2023/6/11 8:10,13092.47699
2023/6/11 8:15,13092.00337
2023/6/11 8:20,13092.00337
2023/6/11 8:25,13091.77327
2023/6/11 8:30,13092.57268
2023/6/11 8:35,13093.16159
2023/6/11 8:40,13090.85917
2023/6/11 8:45,13091.99776
2023/6/11 8:50,13091.0482
2023/6/11 8:55,13091.0482
2023/6/11 9:00,13091.31714
2023/6/11 9:05,13089.5283
2023/6/11 9:10,13090.0327
2023/6/11 9:15,13090.14592
2023/6/11 9:20,13090.05867
2023/6/11 9:25,13091.36345
2023/6/11 9:30,13091.36345
2023/6/11 9:35,13091.36345
2023/6/11 9:40,13090.70666
2023/6/11 9:45,13089.16272
2023/6/11 9:50,13088.35912
2023/6/11 9:55,13086.56995
2023/6/11 10:00,13086.56995
